"Notes"	"Multiple Cause of death"	"Multiple Cause of death Code"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Middlesex County, MA"	"25017"	"2014"	"2014"	"Oct., 2014"	"2014/10"	11	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Middlesex County, MA"	"25017"	"2014"	"2014"	"Nov., 2014"	"2014/11"	14	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Middlesex County, MA"	"25017"	"2015"	"2015"	"Jan., 2015"	"2015/01"	21	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Middlesex County, MA"	"25017"	"2015"	"2015"	"Feb., 2015"	"2015/02"	18	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Middlesex County, MA"	"25017"	"2015"	"2015"	"Mar., 2015"	"2015/03"	14	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Middlesex County, MA"	"25017"	"2015"	"2015"	"Apr., 2015"	"2015/04"	21	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Middlesex County, MA"	"25017"	"2015"	"2015"	"May, 2015"	"2015/05"	16	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Middlesex County, MA"	"25017"	"2015"	"2015"	"Jun., 2015"	"2015/06"	14	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Middlesex County, MA"	"25017"	"2015"	"2015"	"Jul., 2015"	"2015/07"	12	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Middlesex County, MA"	"25017"	"2015"	"2015"	"Aug., 2015"	"2015/08"	14	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Middlesex County, MA"	"25017"	"2015"	"2015"	"Sep., 2015"	"2015/09"	13	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Middlesex County, MA"	"25017"	"2015"	"2015"	"Oct., 2015"	"2015/10"	25	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Middlesex County, MA"	"25017"	"2015"	"2015"	"Nov., 2015"	"2015/11"	16	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Middlesex County, MA"	"25017"	"2016"	"2016"	"Jan., 2016"	"2016/01"	17	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Middlesex County, MA"	"25017"	"2016"	"2016"	"Feb., 2016"	"2016/02"	24	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Middlesex County, MA"	"25017"	"2016"	"2016"	"Mar., 2016"	"2016/03"	34	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Middlesex County, MA"	"25017"	"2016"	"2016"	"Apr., 2016"	"2016/04"	33	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Middlesex County, MA"	"25017"	"2016"	"2016"	"May, 2016"	"2016/05"	27	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Middlesex County, MA"	"25017"	"2016"	"2016"	"Jun., 2016"	"2016/06"	27	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Middlesex County, MA"	"25017"	"2016"	"2016"	"Jul., 2016"	"2016/07"	26	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Middlesex County, MA"	"25017"	"2016"	"2016"	"Aug., 2016"	"2016/08"	22	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Middlesex County, MA"	"25017"	"2016"	"2016"	"Sep., 2016"	"2016/09"	25	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Middlesex County, MA"	"25017"	"2016"	"2016"	"Oct., 2016"	"2016/10"	34	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Middlesex County, MA"	"25017"	"2016"	"2016"	"Nov., 2016"	"2016/11"	29	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Middlesex County, MA"	"25017"	"2016"	"2016"	"Dec., 2016"	"2016/12"	23	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2015"	"2015"	"Feb., 2015"	"2015/02"	10	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2015"	"2015"	"Jul., 2015"	"2015/07"	11	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2015"	"2015"	"Sep., 2015"	"2015/09"	12	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2015"	"2015"	"Oct., 2015"	"2015/10"	19	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2016"	"2016"	"Feb., 2016"	"2016/02"	15	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2016"	"2016"	"Mar., 2016"	"2016/03"	17	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2016"	"2016"	"Apr., 2016"	"2016/04"	17	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2016"	"2016"	"May, 2016"	"2016/05"	10	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2016"	"2016"	"Jun., 2016"	"2016/06"	16	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2016"	"2016"	"Jul., 2016"	"2016/07"	10	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2016"	"2016"	"Aug., 2016"	"2016/08"	12	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2016"	"2016"	"Sep., 2016"	"2016/09"	15	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2016"	"2016"	"Oct., 2016"	"2016/10"	18	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2016"	"2016"	"Nov., 2016"	"2016/11"	17	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Norfolk County, MA"	"25021"	"2016"	"2016"	"Dec., 2016"	"2016/12"	10	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2014"	"2014"	"Dec., 2014"	"2014/12"	10	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2015"	"2015"	"Mar., 2015"	"2015/03"	11	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2015"	"2015"	"Apr., 2015"	"2015/04"	11	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2015"	"2015"	"Jul., 2015"	"2015/07"	11	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2015"	"2015"	"Aug., 2015"	"2015/08"	14	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2015"	"2015"	"Oct., 2015"	"2015/10"	13	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2015"	"2015"	"Dec., 2015"	"2015/12"	11	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2016"	"2016"	"Jan., 2016"	"2016/01"	14	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2016"	"2016"	"Feb., 2016"	"2016/02"	11	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2016"	"2016"	"Mar., 2016"	"2016/03"	12	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2016"	"2016"	"Apr., 2016"	"2016/04"	16	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2016"	"2016"	"May, 2016"	"2016/05"	16	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2016"	"2016"	"Jun., 2016"	"2016/06"	12	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2016"	"2016"	"Aug., 2016"	"2016/08"	10	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2016"	"2016"	"Sep., 2016"	"2016/09"	13	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2016"	"2016"	"Oct., 2016"	"2016/10"	16	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2016"	"2016"	"Nov., 2016"	"2016/11"	13	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Plymouth County, MA"	"25023"	"2016"	"2016"	"Dec., 2016"	"2016/12"	14	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2015"	"2015"	"Mar., 2015"	"2015/03"	11	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2015"	"2015"	"Apr., 2015"	"2015/04"	10	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2015"	"2015"	"Jun., 2015"	"2015/06"	12	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2015"	"2015"	"Oct., 2015"	"2015/10"	20	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2015"	"2015"	"Nov., 2015"	"2015/11"	13	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2016"	"2016"	"Feb., 2016"	"2016/02"	12	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2016"	"2016"	"Mar., 2016"	"2016/03"	15	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2016"	"2016"	"Apr., 2016"	"2016/04"	29	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2016"	"2016"	"May, 2016"	"2016/05"	13	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2016"	"2016"	"Jun., 2016"	"2016/06"	19	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2016"	"2016"	"Jul., 2016"	"2016/07"	16	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2016"	"2016"	"Aug., 2016"	"2016/08"	15	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2016"	"2016"	"Sep., 2016"	"2016/09"	26	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2016"	"2016"	"Oct., 2016"	"2016/10"	12	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2016"	"2016"	"Nov., 2016"	"2016/11"	15	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Suffolk County, MA"	"25025"	"2016"	"2016"	"Dec., 2016"	"2016/12"	13	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2015"	"2015"	"Jan., 2015"	"2015/01"	14	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2015"	"2015"	"Mar., 2015"	"2015/03"	12	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2015"	"2015"	"Aug., 2015"	"2015/08"	10	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2015"	"2015"	"Sep., 2015"	"2015/09"	14	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2015"	"2015"	"Oct., 2015"	"2015/10"	10	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2016"	"2016"	"May, 2016"	"2016/05"	15	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2016"	"2016"	"Jun., 2016"	"2016/06"	17	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2016"	"2016"	"Jul., 2016"	"2016/07"	14	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2016"	"2016"	"Sep., 2016"	"2016/09"	17	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Massachusetts"	"25"	"Worcester County, MA"	"25027"	"2016"	"2016"	"Oct., 2016"	"2016/10"	15	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Michigan"	"26"	"Genesee County, MI"	"26049"	"2016"	"2016"	"Sep., 2016"	"2016/09"	10	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Michigan"	"26"	"Genesee County, MI"	"26049"	"2016"	"2016"	"Nov., 2016"	"2016/11"	11	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Michigan"	"26"	"Macomb County, MI"	"26099"	"2015"	"2015"	"Apr., 2015"	"2015/04"	12	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Michigan"	"26"	"Macomb County, MI"	"26099"	"2016"	"2016"	"May, 2016"	"2016/05"	10	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Michigan"	"26"	"Macomb County, MI"	"26099"	"2016"	"2016"	"Jul., 2016"	"2016/07"	10	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Michigan"	"26"	"Macomb County, MI"	"26099"	"2016"	"2016"	"Aug., 2016"	"2016/08"	11	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Michigan"	"26"	"Macomb County, MI"	"26099"	"2016"	"2016"	"Sep., 2016"	"2016/09"	12	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Michigan"	"26"	"Macomb County, MI"	"26099"	"2016"	"2016"	"Oct., 2016"	"2016/10"	31	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Michigan"	"26"	"Macomb County, MI"	"26099"	"2016"	"2016"	"Nov., 2016"	"2016/11"	15	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Michigan"	"26"	"Macomb County, MI"	"26099"	"2016"	"2016"	"Dec., 2016"	"2016/12"	21	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Michigan"	"26"	"St. Clair County, MI"	"26147"	"2016"	"2016"	"Dec., 2016"	"2016/12"	10	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Michigan"	"26"	"Wayne County, MI"	"26163"	"2006"	"2006"	"May, 2006"	"2006/05"	22	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Michigan"	"26"	"Wayne County, MI"	"26163"	"2006"	"2006"	"Jun., 2006"	"2006/06"	14	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Michigan"	"26"	"Wayne County, MI"	"26163"	"2006"	"2006"	"Oct., 2006"	"2006/10"	11	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Michigan"	"26"	"Wayne County, MI"	"26163"	"2006"	"2006"	"Nov., 2006"	"2006/11"	17	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Michigan"	"26"	"Wayne County, MI"	"26163"	"2015"	"2015"	"Jan., 2015"	"2015/01"	15	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Michigan"	"26"	"Wayne County, MI"	"26163"	"2015"	"2015"	"Mar., 2015"	"2015/03"	16	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Michigan"	"26"	"Wayne County, MI"	"26163"	"2015"	"2015"	"Apr., 2015"	"2015/04"	21	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Michigan"	"26"	"Wayne County, MI"	"26163"	"2015"	"2015"	"May, 2015"	"2015/05"	20	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Michigan"	"26"	"Wayne County, MI"	"26163"	"2015"	"2015"	"Jun., 2015"	"2015/06"	11	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Michigan"	"26"	"Wayne County, MI"	"26163"	"2015"	"2015"	"Sep., 2015"	"2015/09"	14	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Michigan"	"26"	"Wayne County, MI"	"26163"	"2015"	"2015"	"Oct., 2015"	"2015/10"	19	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Michigan"	"26"	"Wayne County, MI"	"26163"	"2015"	"2015"	"Nov., 2015"	"2015/11"	22	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Michigan"	"26"	"Wayne County, MI"	"26163"	"2015"	"2015"	"Dec., 2015"	"2015/12"	10	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Michigan"	"26"	"Wayne County, MI"	"26163"	"2016"	"2016"	"Jan., 2016"	"2016/01"	16	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Michigan"	"26"	"Wayne County, MI"	"26163"	"2016"	"2016"	"Feb., 2016"	"2016/02"	31	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Michigan"	"26"	"Wayne County, MI"	"26163"	"2016"	"2016"	"Mar., 2016"	"2016/03"	30	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Michigan"	"26"	"Wayne County, MI"	"26163"	"2016"	"2016"	"Apr., 2016"	"2016/04"	26	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Michigan"	"26"	"Wayne County, MI"	"26163"	"2016"	"2016"	"May, 2016"	"2016/05"	27	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Michigan"	"26"	"Wayne County, MI"	"26163"	"2016"	"2016"	"Jul., 2016"	"2016/07"	18	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Michigan"	"26"	"Wayne County, MI"	"26163"	"2016"	"2016"	"Aug., 2016"	"2016/08"	27	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Michigan"	"26"	"Wayne County, MI"	"26163"	"2016"	"2016"	"Sep., 2016"	"2016/09"	36	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Michigan"	"26"	"Wayne County, MI"	"26163"	"2016"	"2016"	"Oct., 2016"	"2016/10"	46	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Michigan"	"26"	"Wayne County, MI"	"26163"	"2016"	"2016"	"Nov., 2016"	"2016/11"	38	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Michigan"	"26"	"Wayne County, MI"	"26163"	"2016"	"2016"	"Dec., 2016"	"2016/12"	42	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Missouri"	"29"	"St. Charles County, MO"	"29183"	"2016"	"2016"	"Dec., 2016"	"2016/12"	12	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Missouri"	"29"	"St. Louis County, MO"	"29189"	"2006"	"2006"	"May, 2006"	"2006/05"	10	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Missouri"	"29"	"St. Louis County, MO"	"29189"	"2016"	"2016"	"Jan., 2016"	"2016/01"	15	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Missouri"	"29"	"St. Louis County, MO"	"29189"	"2016"	"2016"	"Jul., 2016"	"2016/07"	13	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Missouri"	"29"	"St. Louis County, MO"	"29189"	"2016"	"2016"	"Aug., 2016"	"2016/08"	11	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Missouri"	"29"	"St. Louis County, MO"	"29189"	"2016"	"2016"	"Sep., 2016"	"2016/09"	11	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Missouri"	"29"	"St. Louis County, MO"	"29189"	"2016"	"2016"	"Oct., 2016"	"2016/10"	12	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Missouri"	"29"	"St. Louis County, MO"	"29189"	"2016"	"2016"	"Nov., 2016"	"2016/11"	16	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Missouri"	"29"	"St. Louis County, MO"	"29189"	"2016"	"2016"	"Dec., 2016"	"2016/12"	24	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Missouri"	"29"	"St. Louis city, MO"	"29510"	"2016"	"2016"	"Jul., 2016"	"2016/07"	15	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Missouri"	"29"	"St. Louis city, MO"	"29510"	"2016"	"2016"	"Aug., 2016"	"2016/08"	11	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Missouri"	"29"	"St. Louis city, MO"	"29510"	"2016"	"2016"	"Sep., 2016"	"2016/09"	10	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Missouri"	"29"	"St. Louis city, MO"	"29510"	"2016"	"2016"	"Nov., 2016"	"2016/11"	15	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"Missouri"	"29"	"St. Louis city, MO"	"29510"	"2016"	"2016"	"Dec., 2016"	"2016/12"	11	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Maryland"	"24"	"Baltimore County, MD"	"24005"	"2016"	"2016"	"Dec., 2016"	"2016/12"	11	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"1999"	"1999"	"Apr., 1999"	"1999/04"	11	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"1999"	"1999"	"Oct., 1999"	"1999/10"	11	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2002"	"2002"	"Feb., 2002"	"2002/02"	12	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2003"	"2003"	"Mar., 2003"	"2003/03"	15	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2006"	"2006"	"Nov., 2006"	"2006/11"	11	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2006"	"2006"	"Dec., 2006"	"2006/12"	13	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2016"	"2016"	"Jun., 2016"	"2016/06"	12	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2016"	"2016"	"Jul., 2016"	"2016/07"	14	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2016"	"2016"	"Sep., 2016"	"2016/09"	11	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Maryland"	"24"	"Baltimore city, MD"	"24510"	"2016"	"2016"	"Dec., 2016"	"2016/12"	14	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Massachusetts"	"25"	"Bristol County, MA"	"25005"	"2016"	"2016"	"Feb., 2016"	"2016/02"	10	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Massachusetts"	"25"	"Essex County, MA"	"25009"	"2015"	"2015"	"Mar., 2015"	"2015/03"	12	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Massachusetts"	"25"	"Essex County, MA"	"25009"	"2015"	"2015"	"Sep., 2015"	"2015/09"	10	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Massachusetts"	"25"	"Essex County, MA"	"25009"	"2015"	"2015"	"Dec., 2015"	"2015/12"	13	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Massachusetts"	"25"	"Essex County, MA"	"25009"	"2016"	"2016"	"Aug., 2016"	"2016/08"	13	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Massachusetts"	"25"	"Middlesex County, MA"	"25017"	"2016"	"2016"	"Mar., 2016"	"2016/03"	10	Not Applicable	Not Applicable
	"Cocaine"	"T40.5"	"Massachusetts"	"25"	"Middlesex County, MA"	"25017"	"2016"	"2016"	"Jun., 2016"	"2016/06"	10	Not Applicable	Not Applicable
